Difference in Expected Annual Damage Gorssel-Deventer,Difference in Expected Number of Deaths Gorssel-Deventer,Gorssel Expected Annual Damage,Gorssel Expected Number of Deaths,Total Costs of Policies
-1292.4706171570922,-1.2469027263731386e-06,11246450.70851428,0.0067246704735021805,1204608733.4448514
-634.1457824116973,-6.047839496748555e-07,231404.13157513208,0.00016587571090267094,1649024955.8239284
-5768.2614787676075,-4.207804729355669e-06,0.0,0.0,705881008.0204778
-8311.077434011702,-9.23575426491336e-06,3303846.315932065,0.0025000790144144368,1156140196.7303019
-1836.398474346125,-1.7889639756290135e-06,0.0,0.0,1096270128.1657007
-7535.2464948589395,-6.029306786941552e-06,0.0,0.0,666558673.973068
-3072.9009791744334,-3.0439652661731064e-06,0.0,0.0,782755991.8584294
-255.60529556129688,-2.3209944810323397e-07,0.0,0.0,563532166.8509066
-6666.328923756627,-5.730992307341898e-06,4521113.211073324,0.0025939996970398413,1068668088.4339204
-1356.5113324895785,-1.188809217488497e-06,0.0,0.0,883326495.8959001
-2347.6430545174126,-2.345441634786114e-06,0.0,0.0,1273099299.6383948
-4284.722483676184,-3.5990068137536897e-06,7015156.6179049555,0.003762519294570989,1143021942.897547
-2485.5976766717613,-2.8790042983602495e-06,3180852.4368139915,0.002358650030879256,794311813.1370852
-812.6204905996875,-6.31162650169703e-07,812224.7417769684,0.0003677605386358846,695651377.9171242
-2390.2067634941054,-2.3135990771538548e-06,0.0,0.0,1507110982.9561093
-2395.0737177091473,-2.1754975692294156e-06,0.0,0.0,1223144667.5116358
-576.3751769406741,-4.00799395842037e-07,10836871.641207596,0.004951885212576107,1049335152.5806735
-838.0980381903126,-8.311515755789393e-07,0.0,0.0,1118632791.6794086
-5593.982202766476,-4.697998241600587e-06,0.0,0.0,618474116.804941
-1253.770115108833,-1.290175749666978e-06,0.0,0.0,1108741602.2669003
-4290.334355232477,-4.8024904111204254e-06,7665402.393526833,0.005317039121765968,855612911.219029
-5011.389170916357,-4.481317523336909e-06,0.0,0.0,686895365.8171966
-2173.1960720579427,-2.241855416642698e-06,0.0,0.0,880224380.6206347
-2311.2850232552423,-2.3148765555208654e-06,372948.41057594435,0.00025033896721314596,1048892590.5402046
-2438.931028242622,-2.3277555375601183e-06,8581989.970245337,0.005267230536473199,1347163153.1367912
-3382.3506248233984,-2.9559682633095926e-06,0.0,0.0,1415394685.1489503
0.0,0.0,0.0,0.0,1126251171.3856277
-6873.51390514486,-6.258932013762353e-06,0.0,0.0,1160398680.8177812
-965.9597516213516,-1.3228066498578982e-06,0.0,0.0,904755430.6552643
-2190.0712562418826,-2.2277897909771415e-06,0.0,0.0,965831404.079967
-1318.1464196042584,-1.5756295853836687e-06,0.0,0.0,969255747.893951
-1397.5982818031014,-1.4451118071165315e-06,0.0,0.0,721083863.2199502
-396.1664889283741,-3.4358229716493487e-07,0.0,0.0,1193905952.7911804
-2805.299696381004,-3.0713587585457836e-06,3582623.1497617178,0.002573271776486594,1046042272.1487964
-495.11453667411934,-6.481965139747526e-07,0.0,0.0,1114890201.8202453
-1310.0248650332442,-1.2749153304003984e-06,0.0,0.0,888455307.86009
-2036.8470700171622,-1.5757569488885993e-06,19483336.580921944,0.00942379872943965,1170048580.3733974
-3106.6255530089174,-4.154172672107554e-06,0.0,0.0,1296802224.19729
-870.321741427957,-9.024444773931596e-07,0.0,0.0,1210689546.3599758
-430.82539928478775,-2.913356267147262e-07,43392303.39056454,0.02934303298708051,976140976.8775169
-2142.078720839525,-2.196482882787308e-06,0.0,0.0,722903770.0884578
-706.0733227798183,-6.901116069294238e-07,1706253.990865994,0.0010902134926267007,729956486.5831301
-1265.0031399310278,-1.618038477471509e-06,0.0,0.0,1203342871.4749417
-7143.827753253428,-7.104579132319854e-06,0.0,0.0,1376127037.344752
-6323.808987709584,-5.976936001954979e-06,0.0,0.0,1311356239.2059803
-1970.9323881787996,-2.1255138464230937e-06,0.0,0.0,1141356739.8561869
-12228.709291505678,-9.973742187900845e-06,0.0,0.0,1023977717.7963995
-2681.054358839707,-2.3047634250963552e-06,0.0,0.0,1170264657.524084
-1653.4730411169921,-1.408650393272403e-06,4431859.402613969,0.0024156034378240605,495627884.1965378
-1696.923381097231,-1.352136489325489e-06,0.0,0.0,1227858453.6441796
-862.939834826371,-8.533277479078112e-07,1209173.712218317,0.0008739330978589596,632110539.0753174
-792.3553856595802,-7.91526143196906e-07,0.0,0.0,550161782.8943243
-1266.0370765666823,-1.0344019611411121e-06,2173042.7229496427,0.0011881711995994889,1131060780.1590908
-3891.9309004342376,-3.071792480108983e-06,7254435.00572986,0.0035474396213439068,1105246258.0931196
-734.649452959413,-7.19915107541649e-07,1768844.451711912,0.001149075678468438,1108118044.9600222
-763.794206121208,-8.711965420571984e-07,942106.0583077135,0.0007761221525040207,872552503.752324
-2727.3762082633275,-2.9116507731055675e-06,0.0,0.0,1110507664.0042002
-4047.8237165957507,-3.585135632826729e-06,0.0,0.0,1216362432.2673442
-11380.43714933989,-9.473864978002199e-06,11384956.04081057,0.006253723380671266,1362073900.0975866
-516.8528451718921,-4.641869418202377e-07,0.0,0.0,1182114553.9575698
-1337.0772921462456,-1.6426339871340033e-06,0.0,0.0,1187200022.4091985
-672.3685282326967,-7.017294304739471e-07,255268.37638958657,0.00016949501656153928,1098250957.4839125
-205.00301483876535,-2.465745355721664e-07,2246104.6795381885,0.0018020048544713843,1188788690.2508426
-2195.378507366264,-2.3017645448930466e-06,5906563.537280542,0.0035874601689302277,589530690.3600408
-606.0617427018527,-7.778271704583306e-07,0.0,0.0,1169870124.751411
-959.5451759987938,-7.695423542668251e-07,4785803.530359166,0.002456642036336626,1026010172.0835266
-2990.8664343631835,-2.555865825092882e-06,0.0,0.0,921347137.8579226
-2671.1183353693277,-2.407808705598528e-06,1920705.0841663068,0.0011673923670685927,1352970814.4804826
-484.19737233431124,-2.333038252134995e-07,48767875.14413949,0.023498127971678457,1048559054.3052582
-898.2185533722397,-7.708657441215491e-07,0.0,0.0,909737807.7584231
-624.539938735365,-5.091634714559398e-07,0.0,0.0,1066993563.7854036
-1869.6698499423892,-2.3650199517141537e-06,0.0,0.0,1040677827.3297882
-9905.85652278155,-9.11123439830966e-06,0.0,0.0,873360633.1949011
-247.5295619266771,-2.1449704902059638e-07,0.0,0.0,903260067.0891501
-2864.5653552603917,-2.31037940666025e-06,0.0,0.0,1101467603.1401613
-9514.643572859524,-9.103579119242332e-06,0.0,0.0,1281790030.76532
-1861.717901045563,-1.622985665306033e-06,0.0,0.0,918007259.8208026
-2778.5280805909,-2.2720754539993274e-06,0.0,0.0,1009325153.4139514
-1925.0846090042453,-1.4366888073439916e-06,0.0,0.0,1154346908.302044
-2261.3584561719235,-2.097625991131823e-06,18248.999222857296,1.3301731195552741e-05,1220287783.6061573
-4571.639504395312,-3.846222026788288e-06,0.0,0.0,901366780.1933134
-869.2729887740727,-1.0140595694908608e-06,1520079.484813357,0.0011881711995994889,1156458587.2187839
-812.4007588126162,-6.664297231205323e-07,0.0,0.0,1186027032.8617752
-529.3783176590437,-6.355427315551918e-07,0.0,0.0,842421240.2746106
-816.3440085205191,-7.402394019037612e-07,0.0,0.0,978674562.3091114
-950.3727249002432,-7.778271704583306e-07,0.0,0.0,1191017907.4559991
-731.1283967505354,-5.956571695589253e-07,0.0,0.0,1038131736.5579412
-1096.1856435821273,-9.390215742226025e-07,4662831.025095479,0.0025944772401764278,922647450.9107591
-382.96050051456325,-4.870361952176859e-07,3576519.3091777544,0.0028953876600524057,1032742807.5094968
-2229.951916068972,-2.257681259503383e-06,3863803.2437285166,0.002545784301031936,1005986785.2162021
-2833.531468713762,-2.197742827448197e-06,4994450.220580282,0.002506087298364027,839163875.4000716
-673.8249777408436,-6.725080076675441e-07,1040786.344051559,0.000676805808447702,999213691.0131462
-5458.288612936295,-4.356029205370484e-06,0.0,0.0,577161070.7280427
-2539.7453610823945,-2.5316924094140265e-06,0.0,0.0,914823175.831994
-1027.8731040508799,-8.604355707618929e-07,0.0,0.0,1110614861.343613
-9310.586492601946,-7.247701553084747e-06,0.0,0.0,958076408.3835762
-1293.7755789359076,-1.267863354600874e-06,0.0,0.0,785503286.8227491
-2492.14110430482,-2.200364440915186e-06,0.0,0.0,724927020.3251681
-1615.185090058647,-1.549154153654539e-06,0.0,0.0,1138519212.0026612
-2450.8558349133386,-1.8273631369079293e-06,0.0,0.0,640816904.8945869
-290.1796140260917,-1.6239390663997232e-07,29226600.54509393,0.016356151882871373,850988695.084588
-4784.544450955803,-4.8064945316962545e-06,0.0,0.0,907197469.1912879
-318.81868064012656,-2.630722330236029e-07,0.0,0.0,446235204.452971
-891.0265184621283,-9.25366555589226e-07,0.0,0.0,1040719127.0389936
-749.9726137335924,-7.241383428055321e-07,5429675.151890136,0.0033129926131530187,756469591.8053828
-4539.828375965414,-4.306594349922203e-06,43947688.57105918,0.02436471855747619,1113579281.7714448
-1317.2876607515643,-1.2065337497353035e-06,0.0,0.0,454759227.8650595
-854.8096908987192,-1.1448958810469043e-06,0.0,0.0,1042976656.8416299
-4124.017379514262,-3.6018868898342304e-06,9216749.291780505,0.004694979173866535,893972546.2589444
-331.1094326698034,-1.9928618202046815e-07,20822776.88611257,0.009912956833257179,843439885.1382174
-8777.722805787094,-6.393020382738986e-06,56619185.109705806,0.02376441515482957,1170506508.7583427
-10823.356951912849,-9.378038728486745e-06,22266.42156938497,1.2606442688927505e-05,982363306.5415808
-2104.3853566037933,-1.7020227622443317e-06,0.0,0.0,685284429.5897963
-11932.549035637332,-9.684004215272056e-06,4654666.498173816,0.002587659891499846,996054567.4417713
-240.4262165867883,-2.68454404474391e-07,0.0,0.0,1280957295.632862
-3592.1572444338217,-3.813257412580161e-06,0.0,0.0,909544446.8844814
-628.42371276958,-5.81288632505867e-07,0.0,0.0,868665858.2772701
-2405.9285828094485,-2.0484799428348495e-06,0.0,0.0,1104335323.159305
-332.5296132898501,-3.7092815899342135e-07,0.0,0.0,928904966.373124
-4541.28926535188,-3.948381663961877e-06,275873.2859740955,0.00016236097862932727,622102569.4494865
-13681.994850590301,-9.557995496127572e-06,0.0,0.0,793488927.4617586
-981.8140341064454,-6.950588486105201e-07,1653609.8052050094,0.0007548803641513057,934668003.4898266
-4796.404900844679,-4.269800444265284e-06,0.0,0.0,835109220.9985826
-883.4097086383895,-8.397749566181429e-07,0.0,0.0,1603344820.5741646
-1439.1275812219487,-1.067270568858874e-06,0.0,0.0,870100341.1781025
-5866.032746630396,-5.197792417147571e-06,378558.3432931479,0.00022555700103637794,1174079671.5128865
-928.4443101199561,-9.667914666080364e-07,0.0,0.0,1514565424.7423797
-3490.8261292028897,-4.0630685191719375e-06,0.0,0.0,1387937129.710115
-1937.4651186319716,-1.5300429249014927e-06,476167.50633895677,0.00024999604890851406,1216596956.4990635
-4084.579349887984,-5.080163101923277e-06,0.0,0.0,898063992.4566921
-485.1634749222686,-3.392099409202189e-07,0.0,0.0,942184850.5646002
-1266.2786351294476,-1.5093413905148593e-06,0.0,0.0,1504557182.978967
-516.7850245681493,-5.09873458006472e-07,0.0,0.0,1058616505.472805
-526.976421518404,-5.399697869227118e-07,0.0,0.0,1250155388.7300718
-700.3165659396021,-6.405249045922458e-07,0.0,0.0,1266808144.9764907
-277.1884129300993,-3.262852358389785e-07,0.0,0.0,648541107.3430612
-1248.4938632051144,-5.409709575702404e-07,125747053.40815592,0.05448605387551703,1068162493.2873578
-2619.560748435655,-2.154671128925448e-06,0.0,0.0,1035799613.9358574
-2323.174993559311,-2.188779364116821e-06,3237191.022229241,0.002009692653922814,1116847531.8966112
-1726.0910388647721,-2.073352601966133e-06,0.0,0.0,829969664.7692213
-1079.0331419696715,-7.96289206321882e-07,88925.629384694,4.1395155527352274e-05,704303361.0061667
-2612.5310738072553,-3.284824627294572e-06,0.0,0.0,1343472158.1084723
-3255.062127178701,-3.72122695716867e-06,7637067.708905182,0.005388780827665352,1103109035.9584677
-889.02875334549,-7.048460767898265e-07,2159253.3024411127,0.00113063645176345,801931348.3073831
-9983.484811116983,-7.167749679608271e-06,0.0,0.0,1084404284.6559825
-425.76633830202724,-4.841221027372546e-07,0.0,0.0,1006158386.7821288
-1005.2467575958466,-9.37462516322012e-07,0.0,0.0,1455795458.540144
-964.375093391033,-7.300925723477187e-07,0.0,0.0,867377589.4352072
-1492.9886430307354,-1.1892203600716852e-06,0.0,0.0,1148350684.8739743
-584.1964474244533,-5.382471956379324e-07,0.0,0.0,1614633811.4096904
-275.55814458155834,-2.3939766052004347e-07,0.0,0.0,655652608.1717663
-462.6428179425145,-3.2118040248250337e-07,0.0,0.0,1207299611.9481134
-4503.6671948765415,-3.987021242648643e-06,0.0,0.0,984680509.0400447
-6722.13887856645,-6.0440543342403016e-06,0.0,0.0,1169765876.783213
-3096.890825257808,-2.9559682633095926e-06,0.0,0.0,1213145828.5216198
-1381.399113353274,-1.0443001054730314e-06,0.0,0.0,1059832518.0815803
-2652.9057558325767,-2.1970880629407163e-06,19775932.427020434,0.010111130135690257,820757136.8154564
-881.1722720402323,-9.64701734512162e-07,1538846.981597169,0.0011082230418513726,1153148918.8453403
-2249.6311096962195,-2.3022207026548616e-06,0.0,0.0,878652464.3687845
-345.877961477149,-3.5578769727520513e-07,1619668.7433647164,0.001092754045859478,1298171482.532408
-3214.183748395023,-3.0781424932333327e-06,0.0,0.0,997833481.1032075
-2665.1704370265124,-2.1720558408499262e-06,0.0,0.0,1010873187.1541541
-2776.7633513659475,-2.253403524159291e-06,98857735.36059064,0.0500580629517524,780733876.2198448
-1193.4738510904513,-1.6182937897029552e-06,0.0,0.0,788954216.8466166
-1068.4780523302531,-1.1098479956425157e-06,1955298.3687845196,0.0017117339163485957,591010710.8911763
-9861.834795254483,-7.659170824233194e-06,0.0,0.0,634587431.3385775
-11413.244536129296,-9.22986868673306e-06,0.0,0.0,1042892091.2568128
-588.6452891957355,-7.251019193742265e-07,0.0,0.0,682979759.4530168
-822.8415994840543,-5.631561184434369e-07,168361.09432888209,7.418167491762123e-05,1278438201.4850178
-2786.868008662008,-3.4413661450662224e-06,0.0,0.0,641764645.2637337
-11414.621004526889,-9.732580769707786e-06,24789.823199208375,1.2876998012096801e-05,1031885589.7298269
-9503.10010851617,-9.762891820633302e-06,924715.7572498228,0.0007554654813289501,1195380040.019493
-8821.003434795077,-6.8792723569343235e-06,0.0,0.0,1153446901.5413117
-8351.971864179422,-1.0026982352304101e-05,0.0,0.0,879875836.8625666
-7690.032429423461,-6.639306625585219e-06,0.0,0.0,996316357.8463833
-3142.7178474502834,-3.167026090972382e-06,3942145.077249782,0.0026127297896701572,1090751811.6188703
-1213.8169981280328,-1.4184998699700597e-06,0.0,0.0,975727534.6965259
-3916.1883582752666,-4.095619310090423e-06,18105640.66219883,0.011547955741407554,683583032.4524348
-805.4369665963303,-7.885367808209279e-07,0.0,0.0,870686224.0701877
-3762.951141703654,-4.288757875585972e-06,0.0,0.0,1571907007.950295
-1630.1876254320152,-1.4038928824214455e-06,0.0,0.0,1491768985.0499952
-11470.357924090715,-9.266884642145154e-06,0.0,0.0,1106508839.6735506
-1201.1993632978918,-9.84931850934722e-07,0.0,0.0,1211018269.1989336
-926.1238574684373,-9.368431873889461e-07,0.0,0.0,786347158.3206733
-2472.6276960815358,-2.1778245368047145e-06,10587377.152755223,0.0058774851332275314,1500021390.8478606
-1224.2430890339897,-9.755508578302642e-07,0.0,0.0,1168628711.3376749
-10239.551987202633,-9.33295353357707e-06,0.0,0.0,994953586.9237002
-12606.415173053749,-9.307645073867699e-06,0.0,0.0,706193725.7014813
-419.87083882058334,-2.2481883385180735e-07,42288971.015170336,0.022643528126720186,909399990.424692
-1385.7466450623565,-1.254915168474194e-06,9094360.563440947,0.005290835632871877,1034277247.8355684
-1131.6347003996852,-1.3530938100669755e-06,0.0,0.0,962585191.0926254
-8917.014222613436,-8.100287726015084e-06,0.0,0.0,975502114.5637435
-2277.6947754588236,-1.5716544296593246e-06,0.0,0.0,979678994.9230369
-268.82760089086827,-3.234175684494763e-07,2052834.5502384086,0.0015724333539195042,1270706942.3520255
-12989.739954931563,-8.41998766614958e-06,0.0,0.0,1099523993.4808807
-1312.5938819835133,-1.1914694487459123e-06,394041.9208209964,0.00023225351781254488,934161873.8267012
-5213.871903930654,-4.952882399206815e-06,0.0,0.0,905584908.1274
-954.1717649356639,-8.698111307034743e-07,4065471.053955073,0.002334502007807524,1118278063.4687228
-2563.3367081479623,-2.3099113006492275e-06,0.0,0.0,565517904.5883912
-461.4326081410433,-6.2889608446207e-07,0.0,0.0,1352505492.0079484
-325.6987113664515,-2.3716151490994e-07,12781979.844499193,0.006447673796498901,1132214567.5560074
-2584.584101322827,-2.2783076608117423e-06,0.0,0.0,846033399.2294384
-5006.000522628399,-5.601284122369335e-06,0.0,0.0,1090404275.961502
-1474.1545498522225,-1.2747663267395338e-06,0.0,0.0,1381041199.324616
-2250.006750323364,-2.2852763660685868e-06,1255823.120928503,0.000766050452312292,1287628777.6324267
-3072.258769821414,-2.270472954585449e-06,0.0,0.0,917121806.0115917
-3131.8529750500516,-2.9333626829230238e-06,0.0,0.0,960571272.746237
-4916.241116992695,-4.941001979567646e-06,1661424.9187200768,0.001140528159165967,964532639.3882049
-1886.9028607872656,-1.703148410602486e-06,0.0,0.0,1047591680.6475433
-2754.128801390667,-3.027238418553654e-06,0.0,0.0,1011980518.313581
-2644.8643293484015,-2.9918208701921994e-06,0.0,0.0,1005718400.2700721
-6794.014629685536,-6.110702344153225e-06,314638.51553141454,0.00018362079638909465,1265766718.57297
-2123.454208640656,-2.830804585216135e-06,0.0,0.0,1152051738.9575672
-1201.1945940466135,-9.865206033681918e-07,0.0,0.0,897961183.8193474
-2303.4794373062086,-2.3079639592379354e-06,0.0,0.0,1363027764.997628
-4262.755560663732,-4.5034964200812104e-06,0.0,0.0,1164281350.606128
-167.56678305142728,-1.1782734218169474e-07,16877158.822156705,0.011867452077198113,1443939036.5218728
-974.3215749948422,-9.024355729215623e-07,8367118.036491447,0.0048913030564981304,1274487427.7460463
-10466.30676306332,-9.049551956402554e-06,61604174.474863745,0.030312479060198336,897469558.2829555
-3365.586252830861,-3.0119051498936535e-06,0.0,0.0,790726599.3991815
-775.5292999568402,-2.942247252129386e-07,78110535.56235299,0.029634020098721965,946281635.0641981
-945.8820047359978,-9.207674397401726e-07,1641753.6085795986,0.001029555152079388,1209361257.1949687
-743.6363535349678,-8.136623256991561e-07,0.0,0.0,1000030497.5649353
-3962.6500131437288,-3.2226536342960255e-06,21417.94128880544,1.3204976360910111e-05,1089404755.4177113
-1629.5069134245473,-1.5096499896096258e-06,0.0,0.0,1456724589.4001906
-633.3491717331937,-6.601606857620093e-07,0.0,0.0,979786807.3571743
-498.1695068387552,-5.956571695589253e-07,0.0,0.0,830809528.0039444
-184.70915417746812,-1.0913206716190982e-07,18603721.29960041,0.010991672672480395,1143633057.2355826
-3974.635364120662,-2.9872785185184045e-06,0.0,0.0,749707230.1018914
-2611.266872374374,-2.2387590265101653e-06,0.0,0.0,1058065736.7218314
-1227.768057459113,-1.3474531827898127e-06,1611334.6376806386,0.0011839716704308064,689306823.03915
-646.4531783376896,-3.0358998234590546e-07,65110117.668993756,0.03057727943189725,1079264060.6487887
-1387.5560558590853,-1.3148174047772865e-06,4112993.625325575,0.0025000790144144368,824874546.2136804
